id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,location.latitude,location.longitude,location.human_address
13383005,JH169145,2024-02-28T13:40:00.000,035XX S HOYNE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0912,009,12,59,26,1162931,1881290,2024,2024-03-07T15:41:23.000,41.829906529,-87.677710038,26,14924,56,719,1,37,23,165,12,41.829906529,-87.677710038,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382914,JH169067,2024-02-28T13:35:00.000,122XX S YALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0523,005,9,53,08B,1176820,1823755,2024,2024-03-07T15:41:23.000,41.671721454,-87.628480897,30,21861,50,60,43,19,10,218,11,41.671721454,-87.628480897,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383189,JH169134,2024-02-28T13:34:00.000,026XX W WABANSIA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1421,014,26,24,11,1158641,1911207,2024,2024-03-07T15:41:23.000,41.912090487,-87.692630815,24,22535,25,299,41,1,7,171,26,41.912090487,-87.692630815,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383270,JH169090,2024-02-28T13:32:00.000,042XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,1911,019,47,5,14,1161505,1928056,2024,2024-03-07T15:41:23.000,41.958265994,-87.681638768,13,21538,46,623,18,39,5,10,47,41.958265994,-87.681638768,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383036,JH169492,2024-02-28T13:30:00.000,042XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1911,019,47,5,06,1161552,1927968,2024,2024-03-07T15:41:23.000,41.958023536,-87.68146844,13,21538,46,623,18,39,5,10,47,41.958023536,-87.68146844,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382942,JH169217,2024-02-28T13:30:00.000,078XX S DOBSON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,0624,006,8,69,04A,1184581,1853194,2024,2024-03-07T15:41:23.000,41.752327918,-87.599157274,9,21546,67,497,35,61,20,227,10,41.752327918,-87.599157274,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13387971,JH175279,2024-02-28T13:28:00.000,021XX W 47TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0931,009,12,61,08B,1162945,1873484,2024,2024-03-07T15:41:23.000,41.808485674,-87.677877147,29,14924,59,706,3,37,23,119,12,41.808485674,-87.677877147,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382774,JH169038,2024-02-28T13:25:00.000,095XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,LIBRARY,False,False,2223,022,21,73,14,1172656,1841600,2024,2024-03-07T15:41:23.000,41.720783347,-87.643197739,18,21861,72,592,13,13,9,243,21,41.720783347,-87.643197739,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383827,JH170298,2024-02-28T13:20:00.000,077XX S KINGSTON AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,0421,004,7,43,06,1194534,1854157,2024,2024-03-07T15:41:23.000,41.754731614,-87.562652863,43,22538,39,246,37,24,19,225,5,41.754731614,-87.562652863,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383405,JH169040,2024-02-28T13:15:00.000,025XX N CLARK ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,1935,019,43,7,08B,1172384,1917142,2024,2024-03-07T15:41:23.000,41.928083597,-87.641967462,51,21190,68,185,34,16,5,178,43,41.928083597,-87.641967462,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383186,JH169423,2024-02-28T13:14:00.000,032XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1733,017,35,21,06,1153997,1921094,2024,2024-03-07T15:41:23.000,41.939315143,-87.70942733,15,21538,22,138,12,39,1,23,35,41.939315143,-87.70942733,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382858,JH169030,2024-02-28T13:12:00.000,042XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,0213,002,3,38,15,1176980,1876846,2024,2024-03-07T15:41:23.000,41.817406037,-87.626298725,12,14924,4,414,9,37,24,102,8,41.817406037,-87.626298725,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383640,JH169972,2024-02-28T13:10:00.000,0000X W DIVISION ST,0810,THEFT,OVER $500,SIDEWALK,False,False,1824,018,2,8,06,1175950,1908370,2024,2024-03-07T15:41:23.000,41.903933222,-87.629128536,22,14926,37,230,11,54,14,197,2,41.903933222,-87.629128536,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382906,JH169039,2024-02-28T13:00:00.000,072XX S PERRY AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,0731,007,6,69,04B,1176649,1857016,2024,2024-03-07T15:41:23.000,41.762997992,-87.628109606,31,21559,67,494,32,11,17,210,4,41.762997992,-87.628109606,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383809,JH169932,2024-02-28T13:00:00.000,013XX W 95TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2213,022,21,73,08B,1169194,1841762,2024,2024-03-07T15:41:23.000,41.721303358,-87.655873595,18,22212,72,592,13,59,9,244,21,41.721303358,-87.655873595,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382951,JH169307,2024-02-28T13:00:00.000,035XX S LAKE PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0212,002,4,36,07,1181929,1881776,2024,2024-03-07T15:41:23.000,41.830821136,-87.607991909,1,4301,2,221,10,36,24,101,9,41.830821136,-87.607991909,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382997,JH169424,2024-02-28T13:00:00.000,011XX N WESTERN AVE,0890,THEFT,FROM BUILDING,SCHOOL - PUBLIC BUILDING,False,False,1212,012,1,24,06,1160197,1907701,2024,2024-03-07T15:41:23.000,41.902437713,-87.687011559,24,21560,25,541,41,4,15,63,1,41.902437713,-87.687011559,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383876,JH170352,2024-02-28T13:00:00.000,066XX S KENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0321,003,20,42,07,1186208,1861287,2024,2024-03-07T15:41:23.000,41.774497604,-87.592939826,32,22260,9,27,33,60,18,206,20,41.774497604,-87.592939826,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383052,JH169321,2024-02-28T13:00:00.000,008XX W 34TH PL,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,0913,009,11,60,04B,1171265,1882033,2024,2024-03-07T15:41:23.000,41.831766786,-87.647110893,26,14920,58,171,48,43,23,162,7,41.831766786,-87.647110893,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384749,JH171396,2024-02-28T13:00:00.000,050XX N WINTHROP AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2033,020,48,3,08A,1167957,1933820,2024,2024-03-07T15:41:23.000,41.973945509,-87.657751866,40,22616,31,634,16,15,2,36,48,41.973945509,-87.657751866,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389368,JH177024,2024-02-28T13:00:00.000,133XX S CORLISS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0533,005,10,54,06,1184079,1817276,2024,2024-03-07T15:41:23.000,41.653776126,-87.602114441,30,4460,51,10,43,47,10,221,6,41.653776126,-87.602114441,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383927,JH170436,2024-02-28T13:00:00.000,071XX S JEFFERY BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0333,003,5,43,06,1190784,1857875,2024,2024-03-07T15:41:23.000,41.765025476,-87.576275351,32,22538,39,453,33,24,18,89,3,41.765025476,-87.576275351,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13387542,JH174860,2024-02-28T13:00:00.000,024XX W MONTROSE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1911,019,47,5,26,1158860,1929140,2024,2024-03-07T15:41:23.000,41.961295335,-87.691332906,13,21538,6,621,18,20,5,10,47,41.961295335,-87.691332906,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383042,JH169474,2024-02-28T12:58:00.000,004XX W 62ND ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0711,007,20,68,05,1174380,1863833,2024,2024-03-07T15:41:23.000,41.781755363,-87.636223331,53,21559,66,166,4,11,17,135,20,41.781755363,-87.636223331,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384223,JH170265,2024-02-28T12:56:00.000,003XX N union ave,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1214,012,34,28,06,1171464,1902678,2024,2024-03-07T15:41:23.000,41.888413903,-87.645774131,41,4452,29,784,36,45,15,76,34,41.888413903,-87.645774131,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382932,JH169238,2024-02-28T12:55:00.000,049XX S ARCHER AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0821,008,14,57,08B,1150934,1871470,2024,2024-03-07T15:41:23.000,41.803201891,-87.72198373,49,22248,54,698,8,56,13,103,14,41.803201891,-87.72198373,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383721,JH169006,2024-02-28T12:48:00.000,065XX S BELL AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0832,008,16,66,08A,1162529,1861239,2024,2024-03-07T15:41:23.000,41.774892508,-87.679744386,44,22257,64,370,2,23,13,207,16,41.774892508,-87.679744386,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382818,JH168978,2024-02-28T12:43:00.000,013XX W 44TH ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,False,False,0924,009,11,61,26,1168001,1875588,2024,2024-03-07T15:41:23.000,41.814151967,-87.659272348,26,14924,59,123,48,37,23,108,7,41.814151967,-87.659272348,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383075,JH169033,2024-02-28T12:43:00.000,035XX W GRENSHAW ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1133,011,24,29,08B,1152937,1894829,2024,2024-03-07T15:41:23.000,41.867262621,-87.714020045,36,21572,30,98,14,30,16,141,24,41.867262621,-87.714020045,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382751,JH168993,2024-02-28T12:40:00.000,033XX W DOUGLAS BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1021,010,24,29,18,1154129,1893254,2024,2024-03-07T15:41:23.000,41.862916966,-87.709686019,36,21569,30,34,14,57,21,153,24,41.862916966,-87.709686019,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382879,JH169200,2024-02-28T12:35:00.000,043XX W WRIGHTWOOD AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2524,025,31,20,08B,1146828,1916920,2024,2024-03-07T15:41:23.000,41.928001461,-87.735882518,7,22615,21,439,17,2,6,181,31,41.928001461,-87.735882518,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382773,JH169053,2024-02-28T12:30:00.000,061XX W BYRON ST,0810,THEFT,OVER $500,STREET,False,False,1633,016,38,17,06,1134671,1925278,2024,2024-03-07T15:41:23.000,41.951160484,-87.780357541,25,22254,17,443,19,52,12,27,38,41.951160484,-87.780357541,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383398,JH169007,2024-02-28T12:30:00.000,011XX N WESTERN AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1212,012,1,24,08B,1160197,1907701,2024,2024-03-07T15:41:23.000,41.902437713,-87.687011559,24,21560,25,541,41,4,15,63,1,41.902437713,-87.687011559,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382853,JH169055,2024-02-28T12:28:00.000,022XX W FOSTER AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,2012,020,40,4,26,1160562,1934494,2024,2024-03-07T15:41:23.000,41.975951802,-87.684926459,13,21849,6,54,24,20,2,61,40,41.975951802,-87.684926459,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383159,JH169037,2024-02-28T12:25:00.000,008XX N OAKLEY BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1212,012,36,24,06,1160914,1905746,2024,2024-03-07T15:41:23.000,41.897058183,-87.684432217,16,21560,25,541,41,4,15,63,36,41.897058183,-87.684432217,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382770,JH169000,2024-02-28T12:24:00.000,032XX S HALSTED ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,True,False,0915,009,11,60,11,1171505,1883106,2024,2024-03-07T15:41:23.000,41.834705931,-87.646198819,26,14920,58,149,48,40,23,170,7,41.834705931,-87.646198819,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382836,JH168995,2024-02-28T12:23:00.000,003XX S HOMAN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,False,1134,011,28,27,04A,1153773,1898258,2024,2024-03-07T15:41:23.000,41.876655574,-87.71085966,11,21572,28,783,23,30,16,141,28,41.876655574,-87.71085966,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383026,JH169110,2024-02-28T12:21:00.000,063XX S VERNON AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,STREET,True,True,0312,003,20,42,26,1180338,1863172,2024,2024-03-07T15:41:23.000,41.779806892,-87.614400269,53,22260,9,332,4,60,18,277,20,41.779806892,-87.614400269,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382832,JH168996,2024-02-28T12:18:00.000,076XX S NORMAL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0621,006,17,69,04B,1174287,1854210,2024,2024-03-07T15:41:23.000,41.755350803,-87.63684998,17,21554,67,495,31,59,20,229,17,41.755350803,-87.63684998,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384187,JH170244,2024-02-28T12:16:00.000,005XX W WEBSTER AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1812,018,43,7,06,1172220,1914889,2024,2024-03-07T15:41:23.000,41.921904892,-87.642636783,51,21190,68,745,34,16,14,149,43,41.921904892,-87.642636783,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382788,JH168973,2024-02-28T12:14:00.000,105XX S LA SALLE ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0512,005,9,49,08A,1177138,1835153,2024,2024-03-07T15:41:23.000,41.702992124,-87.626974971,45,21861,45,524,22,19,10,256,11,41.702992124,-87.626974971,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383905,JH170380,2024-02-28T12:05:00.000,007XX S STATE ST,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,False,False,0123,001,4,32,06,1176470,1897063,2024,2024-03-07T15:41:23.000,41.872894484,-87.627560076,48,14913,38,12,10,35,22,144,9,41.872894484,-87.627560076,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386537,JH172797,2024-02-28T12:00:00.000,102XX S PRINCETON AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,0511,005,9,49,11,1176093,1837122,2024,2024-03-07T15:41:23.000,41.708418798,-87.630742673,30,21861,45,569,43,19,10,250,11,41.708418798,-87.630742673,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382735,JH168962,2024-02-28T12:00:00.000,068XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0724,007,16,68,08B,1170492,1859484,2024,2024-03-07T15:41:23.000,41.769906795,-87.650604246,17,21559,66,410,2,11,17,203,16,41.769906795,-87.650604246,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384906,JH171592,2024-02-28T12:00:00.000,003XX N MENARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,NURSING / RETIREMENT HOME,False,False,1512,015,29,25,05,1137652,1901657,2024,2024-03-07T15:41:23.000,41.886288459,-87.769969735,52,22216,26,618,7,32,25,85,29,41.886288459,-87.769969735,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385016,JH171665,2024-02-28T12:00:00.000,018XX W TOUHY AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE,False,False,2424,024,49,1,07,1162807,1947869,2024,2024-03-07T15:41:23.000,42.012606282,-87.676293361,3,21853,10,52,5,9,11,33,49,42.012606282,-87.676293361,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382803,JH169111,2024-02-28T12:00:00.000,002XX N WELLS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0122,001,42,32,07,1174694,1901831,2024,2024-03-07T15:41:23.000,41.886018055,-87.633937881,22,14309,38,92,36,46,22,79,42,41.886018055,-87.633937881,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382736,JH169017,2024-02-28T12:00:00.000,005XX W DIVERSEY PKWY,0810,THEFT,OVER $500,GROCERY FOOD STORE,False,False,1935,019,43,7,06,1172332,1918881,2024,2024-03-07T15:41:23.000,41.932856636,-87.642107024,38,21190,57,102,25,22,5,30,44,41.932856636,-87.642107024,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383930,JH170365,2024-02-28T12:00:00.000,037XX W 70TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,0833,008,23,65,11,1152718,1857598,2024,2024-03-07T15:41:23.000,41.765100007,-87.715806271,23,21867,63,317,15,58,13,209,23,41.765100007,-87.715806271,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389345,JH176884,2024-02-28T12:00:00.000,133XX S CORLISS AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,0533,005,10,54,06,1184079,1817276,2024,2024-03-07T15:41:23.000,41.653776126,-87.602114441,30,4460,51,10,43,47,10,221,6,41.653776126,-87.602114441,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13390203,JH177864,2024-02-28T12:00:00.000,064XX W 64TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,0812,008,13,64,11,,,2024,2024-03-07T15:41:23.000,,,,,,,,,,,,,,
13382904,JH169271,2024-02-28T12:00:00.000,070XX W BERWYN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1613,016,41,10,06,1128453,1934702,2024,2024-03-07T15:41:23.000,41.97712877,-87.80300069,34,4448,36,699,29,31,12,49,41,41.97712877,-87.80300069,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382898,JH169299,2024-02-28T12:00:00.000,070XX W BERWYN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,1613,016,41,10,11,1128453,1934702,2024,2024-03-07T15:41:23.000,41.97712877,-87.80300069,34,4448,36,699,29,31,12,49,41,41.97712877,-87.80300069,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382905,JH169257,2024-02-28T12:00:00.000,010XX N MARSHFIELD AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1213,012,1,24,06,1165206,1907035,2024,2024-03-07T15:41:23.000,41.900505131,-87.668631687,24,21560,25,518,41,4,15,60,1,41.900505131,-87.668631687,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382871,JH168997,2024-02-28T12:00:00.000,014XX W 77TH ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,0612,006,17,71,18,1167738,1853677,2024,2024-03-07T15:41:23.000,41.754031161,-87.660865634,17,21554,70,557,31,59,20,230,17,41.754031161,-87.660865634,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382800,JH169005,2024-02-28T12:00:00.000,052XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,False,False,1522,015,37,25,26,1141512,1899523,2024,2024-03-07T15:41:23.000,41.880362084,-87.755847438,11,22216,26,674,23,32,25,97,37,41.880362084,-87.755847438,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383525,JH169823,2024-02-28T12:00:00.000,061XX S DR MARTIN LUTHER KING JR DR,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,False,0311,003,20,40,04B,1179976,1864322,2024,2024-03-07T15:41:23.000,41.782970902,-87.615692212,53,22260,9,404,4,60,18,275,20,41.782970902,-87.615692212,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382814,JH169125,2024-02-28T12:00:00.000,012XX N LARAMIE AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2532,025,37,25,08A,1141476,1907607,2024,2024-03-07T15:41:23.000,41.902546221,-87.755779825,4,4299,26,600,45,5,6,195,37,41.902546221,-87.755779825,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13387675,JH175024,2024-02-28T12:00:00.000,046XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0924,009,15,61,07,1163819,1873923,2024,2024-03-07T15:41:23.000,41.809672006,-87.674659164,29,14924,59,706,3,37,23,108,15,41.809672006,-87.674659164,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382686,JH168977,2024-02-28T11:58:00.000,047XX W HARRISON ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1131,011,24,25,08A,1144907,1896933,2024,2024-03-07T15:41:23.000,41.873191445,-87.743446563,36,22216,26,69,14,32,16,143,24,41.873191445,-87.743446563,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383857,JH170200,2024-02-28T11:52:00.000,0000X W 109TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0513,005,9,49,26,1177986,1832360,2024,2024-03-07T15:41:23.000,41.695308608,-87.62395405,45,21861,45,524,22,19,10,260,11,41.695308608,-87.62395405,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383393,JH169026,2024-02-28T11:50:00.000,008XX N CARPENTER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,1213,012,27,24,04A,1169304,1905677,2024,2024-03-07T15:41:23.000,41.896690577,-87.653619125,41,22620,25,109,46,49,15,60,27,41.896690577,-87.653619125,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383636,JH170021,2024-02-28T11:45:00.000,061XX S WABASH AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0311,003,20,40,07,1177768,1864402,2024,2024-03-07T15:41:23.000,41.783240714,-87.623784954,53,22260,7,404,4,60,18,251,20,41.783240714,-87.623784954,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
